17:18:18,219 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-741-1124 - EURNOK : [1420000.0@9.01,1000000.0@9.015][][]
17:18:18,222 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2178 - EURCHF : [2169000.0@1.20095,7169000.0@1.201][][]
17:18:18,222 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-716-2178 - EURCHF : [2169000.0@1.20095,7169000.0@1.201][][]
17:18:18,225 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-686-1620 - GBPUSD : [9262000.0@1.5212,6201000.0@1.5213][][]
17:18:18,225 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-686-1620 - GBPUSD : [9262000.0@1.5212,6201000.0@1.5213][][]
17:18:18,225 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-312-1681 - XAUUSD : [1000.0@1228.33,2000.0@1228.49][][]
17:18:18,225 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-312-1681 - XAUUSD : [1000.0@1228.33,2000.0@1228.49][][]
17:18:18,225 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165616-082-0858 - CADJPY : [1.059E7@98.39,6000000.0@98.405][][]
17:18:18,225 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165616-082-0858 - CADJPY : [1.059E7@98.39,6000000.0@98.405][][]
17:18:18,225 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-742-0127 - EURRUB : [1000000.0@76.7537,1000000.0@76.8418][][]
17:18:18,225 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-742-0127 - EURRUB : [1000000.0@76.7537,1000000.0@76.8418][][]
17:18:18,235 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-676-0045 - AUDSGD : [2195000.0@1.095,1000000.0@1.0951][][]
17:18:18,235 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-676-0045 - AUDSGD : [2195000.0@1.095,1000000.0@1.0951][][]
17:18:18,235 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0079 - USDNOK : [1500000.0@7.66305,2500000.0@7.6676][][]
17:18:18,235 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-798-0079 - USDNOK : [1500000.0@7.66305,2500000.0@7.6676][][]
17:18:18,245 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-778-2135 - USDCAD : [2400000.0@1.19505,4500000.0@1.1951][][]
17:18:18,245 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-798-0083 - USDSGD : [2000000.0@1.33065,3400000.0@1.33075][][]
17:18:18,245 [AlertManager] DEBUG AlertManager  - Quote: S1-20150115-165615-716-2181 - EURDKK : [1000000.0@7.438,5000000.0@7.4381][][]
17:18:18,245 [MarketInfoManager] INFO  MarketInfoManager  - Quote: S1-20150115-165615-778-2135 - USDCAD : [2400000.0@1.19505,4500000.0@1.1951][][]
